"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD83",6.05538780190602e-72,0.67323741280589,0.664,0.375,2.04030236597422e-67
"HERC2",8.04189735584636e-72,-0.291192540756452,0.089,0.288,2.70963689507887e-67
"CNBP",1.03774543663573e-71,0.564245020575923,0.816,0.738,3.49657947420043e-67
"CDKN1A",1.08861842727124e-71,0.904055847326578,0.481,0.204,3.66799092884772e-67
"CSF3R",3.00452721571672e-71,0.468691210898055,0.809,0.552,1.01234540006359e-66
"C1QTNF4",3.74184058731076e-71,-0.659203363665077,0.063,0.235,1.26077576748849e-66
"SEPT6",4.54062387816372e-71,-0.7159997669083,0.33,0.588,1.52991780950849e-66
"MARCKS",5.05758538141385e-71,0.692139440954811,0.706,0.444,1.70410281841358e-66
"TSPAN13",5.22517226442643e-71,-0.281991111985081,0.055,0.22,1.76056954277584e-66
"CRYGD",6.294955787389e-71,-0.277388419153204,0.083,0.274,2.12102240300285e-66
"SMARCB1",6.77392728528161e-71,-0.381185237712669,0.193,0.46,2.28240705950279e-66
"PNN",8.00519244118055e-71,-0.78808201652025,0.41,0.676,2.69726954113137e-66
"HBB",1.55302274486446e-70,-0.752573860744174,0.242,0.524,5.2327548365463e-66
"MCM3",1.65699953589304e-70,-0.390853264445045,0.139,0.381,5.58309423623801e-66
"ZCCHC11",3.251907971557e-70,-0.352659719681963,0.133,0.367,1.09569787193642e-65
"RNASEH2C",3.67544093995868e-70,-0.523772911269871,0.319,0.602,1.23840307030968e-65
"IFITM2",9.74629786065473e-70,0.666785108601347,0.815,0.689,3.28391760116901e-65
"PPP1R35",1.24557094617361e-69,-0.28557025117091,0.129,0.359,4.19682674603735e-65
"ARHGDIB",1.25269968071025e-69,0.464700822362153,0.956,0.882,4.22084630418512e-65
"BIRC5",1.38669816027648e-69,-0.462304895316121,0.054,0.215,4.67234078123557e-65
"METAP2",1.4445684779171e-69,-0.566560601327792,0.298,0.584,4.86732902949388e-65
"VPREB3",1.51105973423343e-69,-1.30415957439542,0.013,0.116,5.09136466852612e-65
"TSTD1",1.53279874765532e-69,-0.437058126488702,0.247,0.527,5.16461210034982e-65
"MARCH1",1.64716198102713e-69,0.73495982357348,0.508,0.232,5.54994757887282e-65
"RBP7",1.74668934894719e-69,0.728249456159916,0.536,0.232,5.88529509234267e-65
"PRPF8",1.80224412792659e-69,-0.423975717835339,0.194,0.46,6.07248136463585e-65
"CTSH",1.84565658629586e-69,0.724596455072224,0.603,0.334,6.21875530186526e-65
"CENPM",1.88666862746447e-69,-0.347588711438586,0.057,0.22,6.35694127337879e-65
"CX3CR1",2.35078412201267e-69,0.756417564765967,0.368,0.107,7.92073202070948e-65
"CYP1B1",2.47055588063162e-69,0.838085370365978,0.455,0.171,8.32429098420019e-65
"PDLIM1",6.54010731345429e-69,-0.47133302274831,0.176,0.428,2.20362375819529e-64
"CASP1",1.01656372131043e-68,0.737772398924403,0.585,0.344,3.42520980258337e-64
"PDCD7",1.29235202758896e-68,-0.339412207599261,0.161,0.41,4.35445092175825e-64
"CD48",1.41524831898316e-68,0.730250580110557,0.655,0.424,4.76853768598187e-64
"BEX2",1.69330841914187e-68,-0.347228409800287,0.098,0.296,5.7054333874566e-64
"RPL18A",1.90937239354039e-68,-0.517252773572442,0.988,0.978,6.43343934279499e-64
"NASP",2.4643316228142e-68,-0.692768868321926,0.358,0.615,8.30331896991016e-64
"CKS1B",4.06024052942214e-68,-0.446642889772047,0.109,0.315,1.3680574439835e-63
"HNRNPH1",4.82755565206571e-68,-0.651572054240142,0.556,0.793,1.62659660140702e-63
"TIMP1",5.19694865022721e-68,0.672083317117935,0.773,0.6,1.75105987820755e-63
"SPRY1",5.76496639387664e-68,-0.383689575527674,0.053,0.212,1.94244777675279e-63
"SEPT11",7.96524101871251e-68,-0.31198607416172,0.113,0.325,2.68380830884499e-63
"TOMM40",1.19714446958783e-67,-0.382061940730155,0.145,0.377,4.03365857582922e-63
"RPSA",1.24204399283115e-67,-0.659316377733446,0.929,0.943,4.18494302944526e-63
"ATP2A3",1.7251732412224e-67,-0.45857665095036,0.139,0.368,5.81279871897476e-63
"WHSC1",3.66934043293195e-67,-0.26885879259272,0.094,0.29,1.23634756547209e-62
"MGLL",4.44141609004543e-67,-0.394937518952964,0.093,0.286,1.49649073737991e-62
"LST1",4.89538929645963e-67,0.533510978544161,0.86,0.656,1.64945246954911e-62
"CLEC4E",5.25278117582256e-67,0.674908097909495,0.493,0.208,1.76987208938165e-62
"CHD3",1.14235613527395e-66,-0.338878076836031,0.145,0.381,3.84905476219204e-62
"CD79A",1.55511925690214e-66,-1.06215363321575,0.032,0.162,5.23981882420606e-62
"AHSA1",1.60396341010352e-66,-0.332609604946591,0.163,0.412,5.40439431400279e-62
"TPM2",2.4734541669085e-66,-0.651141204216207,0.029,0.156,8.33405646998149e-62
"ASAH1",2.86607201392364e-66,0.615770124422038,0.765,0.625,9.65694304371432e-62
"RNF145",3.06662600899165e-66,-0.316333699563243,0.17,0.425,1.03326896746965e-61
"AP000769.1",3.1583324193612e-66,-0.275459880876098,0.015,0.121,1.06416852537956e-61
"EPCAM",3.35874229066071e-66,-0.398390921074854,0.102,0.303,1.13169462741522e-61
"TCF3",3.44492385891155e-66,-0.337947910632811,0.083,0.27,1.16073264502166e-61
"CLSPN",3.59647556918324e-66,-0.311162255831052,0.057,0.216,1.2117964782806e-61
"RHOA",5.07017646964569e-66,0.512686737597547,0.882,0.793,1.70834525968242e-61
"EZH2",5.77484218487161e-66,-0.330030928515348,0.097,0.295,1.94577532577064e-61
"SERPINE2",6.08241685682503e-66,-0.261821582445873,0.065,0.233,2.04940953573863e-61
"CFAP20",9.02746012895920e-66,-0.253797025980505,0.114,0.325,3.04171241585151e-61
"NLRP3",1.01422420316248e-65,0.675314635692222,0.57,0.299,3.41732703013564e-61
"ZNF428",1.02339396415428e-65,-0.335575470481555,0.175,0.425,3.44822362282144e-61
"GLUL",1.06297490075851e-65,0.660100465019286,0.848,0.751,3.58158763061571e-61
"FABP5",1.2850893429169e-65,-0.596303193714264,0.279,0.543,4.32998003202419e-61
"PRKDC",1.36654622816846e-65,-0.5064062255766,0.213,0.472,4.6044408611908e-61
"ASGR1",1.37135202059557e-65,0.748463094933815,0.548,0.308,4.62063349819472e-61
"FOSB",1.91175823414194e-65,0.359297783346143,0.973,0.883,6.44147819411787e-61
"HMGN5",2.22627338333652e-65,-0.325997317530323,0.082,0.264,7.50120553781405e-61
"HSPB1",2.50670103161979e-65,-0.498978018433143,0.221,0.485,8.44607845593973e-61
"FBL",2.84900043180066e-65,-0.554092534663162,0.327,0.605,9.59942205490916e-61
"SLC2A3",6.43640644590731e-65,0.442682677133917,0.76,0.445,2.16868278788401e-60
"MACF1",9.25216973138044e-65,-0.634837786629011,0.27,0.533,3.11742606929132e-60
"CTSB",1.00023546836277e-64,0.693680302627679,0.695,0.515,3.37019338710151e-60
"SPINK2",1.09761198328342e-64,-0.805594772104423,0.115,0.322,3.69829381647516e-60
"CENPV",1.18983924537702e-64,-0.254992415353565,0.084,0.266,4.00904435337333e-60
"NR4A2",1.19953889258246e-64,0.719291186472608,0.658,0.401,4.04172634466734e-60
"GLTSCR2",1.47187998179502e-64,-0.578183851440326,0.622,0.799,4.95935241066012e-60
"MKI67",1.697519156602e-64,-0.542181222670794,0.051,0.203,5.71962104625479e-60
"ANP32B",1.97603541496344e-64,-0.698513128493618,0.633,0.783,6.65805372717783e-60
"NAMPT",2.97273511488079e-64,0.468241578874633,0.817,0.553,1.00163336960793e-59
"FEN1",3.50307183657574e-64,-0.332244610263286,0.088,0.273,1.18032502461583e-59
"PPT1",4.95930029650458e-64,0.708345697644303,0.648,0.497,1.67098664190425e-59
"RPS27",6.03770327995098e-64,-0.415301823020125,0.992,0.986,2.03434374314668e-59
"PXMP2",6.21511281507892e-64,-0.251496108037004,0.093,0.284,2.09412011191269e-59
"IMPDH2",8.76373198524232e-64,-0.549237730748275,0.265,0.529,2.95285185510755e-59
"IDH2",1.19046969880798e-63,-0.552150422538347,0.266,0.527,4.01116860316361e-59
"PCNA",1.31950690282394e-63,-0.552786667873352,0.177,0.41,4.44594655837497e-59
"ZFAND5",1.81532655814421e-63,0.609097762473378,0.757,0.589,6.11656130501109e-59
"SLC11A1",2.08630923003006e-63,0.430079562345074,0.682,0.351,7.02961031966327e-59
"ATXN7L3B",5.43963327124746e-63,-0.401173986137376,0.169,0.412,1.83283003441412e-58
"TCIRG1",8.32645290001985e-63,0.724232157797048,0.599,0.389,2.80551504013269e-58
"GNAI2",2.61613445147975e-62,0.466885942835561,0.926,0.844,8.81480342081587e-58
"CWF19L2",2.9652677726185e-62,-0.307351956248831,0.102,0.3,9.99117323306078e-58
"CDCA7L",3.78941803276726e-62,-0.281093563585833,0.108,0.307,1.2768065119606e-57
"OAZ1",4.78506139997112e-62,0.414629208489806,0.979,0.931,1.61227858810627e-57
"LDHB",6.50203508930337e-62,-0.658648692956898,0.478,0.694,2.19079570298988e-57
"NME1",8.16789820859756e-62,-0.472129946927238,0.212,0.464,2.75209162240486e-57
"MCM5",8.94776280859229e-62,-0.387702245379913,0.163,0.393,3.01485920072709e-57
"BST1",1.11710080367726e-61,0.729347859586322,0.545,0.317,3.76395944791016e-57
"PCDH9",2.27772193656188e-61,-0.574604731732904,0.064,0.223,7.67455629305161e-57
"LCP1",2.84528080365439e-61,0.548464309236741,0.872,0.732,9.5868891398331e-57
"BCL11A",3.67304531953196e-61,-0.469344617946808,0.166,0.395,1.2375958899631e-56
"CD82",3.89539659539889e-61,-0.381313173666578,0.158,0.388,1.3125149288537e-56
"OCIAD2",4.00781703608741e-61,-0.2811518471196,0.148,0.374,1.35039387213929e-56
"PRDX2",7.90910317885649e-61,-0.680686432810196,0.252,0.514,2.66489322508391e-56
"DDX1",8.48464145512598e-61,-0.28374323308877,0.17,0.41,2.85881509189015e-56
"SMIM24",1.02389945948444e-60,-0.371843103084744,0.075,0.242,3.44992683878687e-56
"CCL3",1.02429318702454e-60,0.96094820719494,0.528,0.26,3.45125346436047e-56
"CDCA7",1.02915359452473e-60,-0.301104240345896,0.093,0.277,3.46763012139162e-56
"BRD9",1.88721412844521e-60,-0.323956104408899,0.149,0.378,6.3587792843833e-56
"GNAS",2.78519613856656e-60,-0.627450531276049,0.801,0.869,9.38443986928617e-56
"GLRX",2.86731405159481e-60,0.596149385112688,0.786,0.674,9.66112796544356e-56
"MSN",3.02850819852573e-60,0.552215856602893,0.828,0.737,1.02042555241126e-55
"EBPL",3.35464376028457e-60,-0.417237840463472,0.218,0.466,1.13031366859028e-55
"IFI30",4.25084953002379e-60,0.729835272992393,0.454,0.192,1.43228124064622e-55
"SAMD1",4.8068331334624e-60,-0.266916744242986,0.109,0.303,1.61961435598882e-55
"CDYL",5.04558706616053e-60,-0.269634571751397,0.108,0.307,1.70006010607213e-55
"UBE2T",5.29358267815153e-60,-0.264936304420296,0.066,0.228,1.78361974757638e-55
"MCM6",5.59385919040938e-60,-0.281795939540372,0.087,0.266,1.88479491561654e-55
"PAXBP1",5.63680273352185e-60,-0.330176482655435,0.106,0.302,1.89926431303285e-55
"SNRNP25",6.77368896732805e-60,-0.363317519117093,0.148,0.367,2.28232676065151e-55
"RALBP1",7.75323994914059e-60,-0.408903801968973,0.269,0.55,2.61237666846343e-55
"PCM1",7.76414372272767e-60,-0.470783204392787,0.26,0.529,2.61605058593586e-55
"PSMA6",8.58662853133314e-60,-0.306386491704294,0.093,0.279,2.89317861734739e-55
"IFNGR2",1.04271482008193e-59,0.708013649798934,0.57,0.368,3.51332331478405e-55
"TMEM261",1.39091020355596e-59,-0.256475606357156,0.16,0.393,4.68653283986146e-55
"PTCH2",1.52433505127414e-59,0.788428929188196,0.429,0.196,5.13609452176307e-55
"DNPH1",2.91102297279398e-59,-0.36318352251408,0.15,0.365,9.80840080453204e-55
"BLNK",3.58829995284007e-59,-0.374962674783212,0.038,0.168,1.20904178610993e-54
"MT-ATP8",4.2815754532273e-59,-0.284754509077563,0.167,0.405,1.44263403321041e-54
"C17orf89",5.0419853806947e-59,-0.303979885952927,0.179,0.422,1.69884655417127e-54
"HNRNPAB",5.68655829517413e-59,-0.610435203254205,0.362,0.615,1.91602895197597e-54
"EIF5B",5.71835086583845e-59,-0.49341990210335,0.29,0.546,1.92674114073561e-54
"PRRC2A",6.09597986667663e-59,-0.369786579842997,0.184,0.427,2.05397945627802e-54
"FKBP1A",7.59841931773895e-59,0.522247166826065,0.817,0.759,2.56021140491896e-54
"TUBB",7.69285325600252e-59,-0.917934174720046,0.45,0.668,2.59202997607749e-54
"SPINT2",8.07628270049979e-59,-0.448984047715329,0.227,0.479,2.7212226931064e-54
"MPC2",8.75354627400542e-59,-0.493322738682027,0.254,0.516,2.94941988156339e-54
"HSPD1",8.86756536239352e-59,-0.619726926591342,0.358,0.607,2.98783747320487e-54
"PGM2L1",9.41646463700544e-59,-0.293679142261895,0.076,0.247,3.17278359479261e-54
"SNRNP70",1.78552244314911e-58,-0.514432079739997,0.36,0.645,6.01613931994661e-54
"EXOSC6",1.83191962752939e-58,-0.299086550304327,0.158,0.383,6.17246999299752e-54
"DUSP2",2.08194785241326e-58,0.866048625584648,0.521,0.298,7.01491509392124e-54
"WDR43",2.63577878582425e-58,-0.289783935293851,0.154,0.377,8.88099304095621e-54
"NMT1",2.84740450552148e-58,-0.272133752488816,0.166,0.405,9.59404474090409e-54
"LUC7L3",2.97970840214011e-58,-0.60711061791473,0.411,0.673,1.00398294901709e-53
"APOC1",3.88518880879218e-58,-0.78963481962336,0.043,0.176,1.30907551723444e-53
"RPL21",8.0199627569642e-58,-0.344685336291576,0.994,0.973,2.70224625133152e-53
"DAZAP2",8.15749327117146e-58,0.521064122880217,0.836,0.756,2.74858578278851e-53
"CD74",1.01339448654981e-57,0.389817766013011,0.987,0.939,3.41453138298093e-53
"CARHSP1",1.56442828855315e-57,-0.433699483998137,0.219,0.469,5.271184675451e-53
"PTP4A2",1.61921963824037e-57,0.530147379734784,0.831,0.75,5.45579864908709e-53
"RPL12",1.6737373657394e-57,-0.530267483048302,0.986,0.97,5.63949068012233e-53
"GRHPR",2.34681298693208e-57,-0.277150030765393,0.195,0.444,7.90735167816896e-53
"HLA-DQA2",2.42109959440476e-57,0.728551342317419,0.732,0.619,8.15765297338741e-53
"PIK3R1",2.53608472606936e-57,-0.480865396355398,0.172,0.398,8.5450838760181e-53
"TK1",2.66497186304685e-57,-0.351303041496191,0.056,0.201,8.97935619535005e-53
"WDR34",2.95465677103572e-57,-0.250305975859587,0.065,0.218,9.95542052432774e-53
"CD320",3.72657409705236e-57,-0.252529166535118,0.074,0.237,1.25563187626082e-52
"RHOH",5.24805151861285e-57,-0.309433933436143,0.084,0.253,1.76827847868141e-52
"GABARAPL1",7.17319065728273e-57,0.703983507056973,0.493,0.262,2.41693486006484e-52
"ALOX5",8.45672970073761e-57,0.613459615366362,0.416,0.168,2.84941050536653e-52
"RP1-34B20.21",8.60976038014117e-57,-0.352244664354649,0.027,0.14,2.90097266248476e-52
"RPL4",9.03033099312527e-57,-0.465152548465094,0.931,0.928,3.04267972482363e-52
"RPL29",1.13229201801957e-56,-0.480972440807296,0.984,0.964,3.81514472551515e-52
"PCBP1",1.25025027430598e-56,0.513349895795567,0.823,0.759,4.21259327424657e-52
"PPP6R1",2.10912729496594e-56,-0.330442280202794,0.202,0.448,7.10649350765825e-52
"YWHAE",3.15641667538965e-56,-0.563787873472983,0.458,0.674,1.06352303460579e-51
"SERP1",5.6129912625709e-56,0.455061321336512,0.904,0.837,1.89124127601064e-51
"LAPTM5",6.27669873119598e-56,0.358233600306408,0.949,0.881,2.11487087048917e-51
"PRR13",6.58853601220151e-56,0.575881200702308,0.747,0.663,2.21994132395118e-51
"ZNF326",7.39602506301922e-56,-0.322644476623382,0.156,0.375,2.4920166847337e-51
"RPL8",7.81595316342068e-56,-0.422181680785307,0.987,0.965,2.63350725888296e-51
"JAML",1.46357876940324e-55,0.604448056695468,0.635,0.406,4.93138230562728e-51
"RPS8",1.69695444636221e-55,-0.542033618497998,0.988,0.973,5.71771831157284e-51
"TOMM5",2.28878700970409e-55,-0.275250229761126,0.163,0.39,7.71183895049695e-51
"CCDC14",2.34128377436158e-55,-0.260425195407055,0.137,0.344,7.88872154933392e-51
"BCR",2.65299162290704e-55,-0.344525877091097,0.105,0.29,8.93898997422299e-51
"RPA3",3.28975329483455e-55,-0.296547353276324,0.169,0.394,1.10844947516155e-50
"CCR1",3.4505111703247e-55,0.684690887602328,0.417,0.182,1.1626152337292e-50
"CCNB2",4.35710937975648e-55,-0.27772181429917,0.053,0.194,1.46808443441515e-50
"HSP90AB1",4.79660991269751e-55,-0.606981862369527,0.708,0.83,1.6161697439843e-50
"NUP214",5.24752243687111e-55,0.6955020108134,0.601,0.431,1.76810020987935e-50
"LSM7",9.8731724162296e-55,-0.501431943690899,0.503,0.721,3.3266667139244e-50
"RSBN1L",9.9302531736016e-55,-0.35172785252164,0.223,0.479,3.34589950431332e-50
"PRPF4B",1.00433377880609e-54,-0.432861990961886,0.26,0.521,3.38400223430924e-50
"CCT3",1.078616487159e-54,-0.470269397590317,0.327,0.588,3.63429039183353e-50
"RSBN1",1.09404181880901e-54,-0.29316075835607,0.127,0.326,3.68626450429508e-50
"RPL10A",1.85486480112327e-54,-0.624276320729314,0.935,0.933,6.24978146090474e-50
"A1BG",1.92871771428767e-54,-0.264838209410515,0.092,0.267,6.49862146652088e-50
"ALDH2",3.41720525664673e-54,0.705894930053303,0.619,0.467,1.15139313917455e-49
"HLA-DMB",5.14294909309494e-54,0.571530705769348,0.727,0.554,1.73286526742741e-49
"PTMS",6.49830466485883e-54,-0.415212039905162,0.126,0.317,2.18953877377754e-49
"RPS5",8.45988300978324e-54,-0.683030066458145,0.894,0.907,2.85047298131637e-49
"ATPIF1",1.20225169880057e-53,-0.673275919926617,0.509,0.729,4.05086687393865e-49
"SLC16A3",1.58495478889571e-53,0.670642347516449,0.478,0.248,5.34034666570519e-49
"TOP1",1.59356154839068e-53,-0.488973095600622,0.358,0.613,5.36934628114757e-49
"SERBP1",1.62333140826702e-53,-0.601577871049757,0.606,0.764,5.46965284701491e-49
"HERPUD1",1.77032356318218e-53,0.638763999140172,0.696,0.54,5.96492821378604e-49
"TREM1",1.83287845076449e-53,0.598201129262872,0.495,0.24,6.17570065200587e-49
"MPRIP",2.0874448806388e-53,-0.279836361822474,0.125,0.322,7.03343678082439e-49
"SDCBP",2.10679228470581e-53,0.645371327261085,0.678,0.554,7.09862592408776e-49
"VMP1",3.26799906915019e-53,0.62484545495969,0.692,0.55,1.10111960635947e-48
"DKC1",3.85041754270575e-53,-0.322065088635386,0.186,0.419,1.29735968683928e-48
"GGCT",4.1769228103948e-53,-0.308067311910156,0.19,0.422,1.40737237173442e-48
"UPF3A",4.77132171100836e-53,-0.304411207294958,0.182,0.412,1.60764913730716e-48
"DNMT1",5.8332614918143e-53,-0.401309260028163,0.225,0.465,1.96545912705191e-48
"EBNA1BP2",7.7364295728693e-53,-0.31740987545441,0.169,0.391,2.60671258028258e-48
"POU2F2",8.37346726974549e-53,0.622765116934595,0.649,0.46,2.82135606186805e-48
"TFDP1",1.094910021646e-52,-0.269388070550265,0.154,0.37,3.68918982693402e-48
